address,company,company_info,job_name,job_time,need,salary
南京·秦淮区·光华路,华设,"建筑设计,已上市,1000-9999人",Java 中级开发工程师,"1-3年,本科",职责描述,10-15K,"后端工程师,Java,计算机/软件工程相关经验,Java开发经验,统招本科"
南京·鼓楼区·山西路,三合协鼎,"企业服务,不需要融资,0-20人",Java 开发工程师,"3-5年,本科",名称：Java 开发工程师,10-15K,"不接受居家办公,Java,Spring,MySQL,Redis,团队管理经验,架构设计经验,大数据经验"
南京·江宁区·九龙湖,科远智慧,"仪器仪表/工业自动化,已上市,1000-9999人",Java开发工程师,"5-10年,本科",1、管控软件产品需求分析、设计、开发，按时保质完成软件开发项目；,13-26K·15薪,"全栈工程师,Java,计算机/软件工程相关经验,MES,ERP,EAM"
南京·鼓楼区·中央门,欧根科技,"计算机软件,20-99人",Java开发工程师,"3-5年,本科",岗位职责:,8-11K,"分布式技术,多线程,Spring,Dubbo,SpringCloud,MySQL,Oracle,SQL"
南京·浦口区·泰山,南京云昇,"计算机软件,已上市,500-999人",JAVA开发工程师,"5-10年,本科",开发能力要求 ,15-20K,Java
南京·建邺区·奥体,澎临,"计算机软件,未融资,0-20人",Java WEB开发工程师（2人）,"1-3年,本科",1. 计算机及相关专业本科毕业，2年及以上Web开发经验；,8-12K,"HTML,CSS,WEB开发"
南京·鼓楼区·南大,我辈扬江苏云计算,"互联网,0-20人",中级/高级 Java 开发工程师,"1-3年,本科",岗位要求：,7-12K,"后端工程师,Java,Spring,计算机/软件工程相关经验,Java开发经验"
南京·江宁区·开发区,国网电科院,"电力/热力/燃气/水利,已上市,10000人以上",Java B/S系统开发工程师,"3-5年,硕士",岗位职责：,15-16K,"Java开发经验,不接受居家办公,后端工程师,Spring"
南京·建邺区·南苑,伟创达,"智能硬件,不需要融资,20-99人",JAVA 后端开发工程师,"1-3年,大专",岗位职责：,5-10K,"Java,jquery,MYSQL"
南京·雨花台区·安德门,华为,"计算机软件,不需要融资,10000人以上",JAVA 高级软件开发工程师,"3-5年,本科",JAVA 高级软件开发工程师,20-40K,"Hadoop,Java,数据库"
南京·江宁区·秣陵,清湛人智院,"计算机软件,不需要融资,100-499人",Java web后端开发工程师,"1-3年,本科","1.三年以上java工程师，熟悉springmvc,springboot,vue,elemen优先,对数据抓取，模拟登录等网站技术者优先。对云原生技术有经验为佳。熟悉k8s为佳。",11-16K,"数据库,后端开发,Java"
南京·雨花台区·安德门,中电金信,"计算机软件,B轮,10000人以上",Java 后端开发工程师,"在校/应届,本科",1.参与产品需求分析和系统设计，理解业务需求并将其转化为可实现的技术方案。,6-7K,"Java,Spring,MySQL"
南京·江宁区·百家湖,天恒供应链,"交通/运输,天使轮,20-99人",Java 后端开发工程师,"1-3年,本科",工作职责：,12-24K,"C/C++,后端开发,Java"
南京·玄武区·徐庄软件园,苏宁易购,"电子商务,已上市,10000人以上",Java web开发工程师,"3-5年,本科",负责苏宁易购搜索后台相关设计、开发工作,15-30K·14薪,"软件工程师,Spring,后端开发,Java,HBase,Redis,搜索引擎技术,分布式技术"
南京·雨花台区·铁心桥,信息科技,"计算机软件,0-20人",Java 开发工程师,"5-10年,本科",工作职责：,15-30K,架构师
南京·雨花台区·南京南站,丹卓科技,"企业服务,0-20人",Java 开发工程师,"3-5年,大专",岗位职责：,8-13K,"HTML,CSS"
南京·江宁区·九龙湖,粒聚科技,"计算机软件,A轮,20-99人",JAVA 开发工程师,"3-5年,本科",岗位职责：,15-20K,"微服务架构,SpringBoot,MySQL,后端开发,物联网,中级软件工程师,SaaS"
南京·鼓楼区·华侨路,德风科技,"计算机软件,B轮,500-999人",JAVA 开发工程师,"3-5年,本科",1、根据设计方案，进行技术分析实现代码设计；,11-20K,"MVC开发,服务器配置,搜索引擎技术,Java"
南京·栖霞区·亚东,muspard,"智能硬件,0-20人",Java 开发工程师,"5-10年,本科",岗位职责：,12-18K,"Java,Javascript,JS"
南京,叮东网络科技,"移动互联网,未融资,20-99人",Java 开发工程师,"1-3年,本科",职位信息,5-8K,"SQL,多线程,Spring,SpringMVC,SpringBoot,Oracle"
南京·雨花台区·铁心桥,众能联合,"互联网,D轮及以上,1000-9999人",Java高级开发工程师（业财研发工程师）,"5-10年,本科",岗位描述,26-40K·15薪,"业财,财务"
南京·建邺区·江东,小米,"互联网,已上市,10000人以上",高级Java开发工程师（研发平台）,"3-5年,本科",职位描述,20-40K·16薪,"不接受居家办公,Java,Spring,MyBatis,Nginx,MySQL,Redis,Spark,架构设计经验,分布式经验,微服务经验"
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",Java开发工程师(研发OD招聘),"经验不限,本科",OD高端合作研发人员，待遇及奖金与华为正式员工相同，劳动合同方为外企德科。对口部门为华为车BU，主要做华为智能座舱业务。,15-30K·15薪,Java
南京·建邺区·奥体,阿里巴巴集团,"互联网,已上市,10000人以上",Java开发工程师/Java架构师,"经验不限,本科",阿里集团客户体验事业群旨在建立更高的客户服务标准，让客户在阿里享受到最“爽”的服务，让“客户第一”成为阿里的百年口碑。客户体验产品技术部作为支撑全网服务的产品技术团队，希望通过我们的产品、数据、技术去提升阿里集团服务几亿客户的能力，提升全网客户体验。这里是最能听到“炮火”的地方，可以通过我们的努力，最直接的看到产品的改善。在这里可以接触第一手的大数据。这是一个以用户为中心的多角色无边界团队，一个有梦想的欢乐团队，一个能近距离感受用户温度的团队。无论你是何种角色，只要站在用户的角度思考问题，你的意见都有机会被采纳实施，去产品中落地。关于用户体验的经验和妙想会得到重视，可以站在集团层面，推动与解决难以落地的用户问题。,25-50K,"Java,Spring,Dubbo,分布式技术,Redis,后端开发,大数据"
address,company,company_info,job_name,job_time,need,salary,skill_tags
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",德科OD 南京 JAVA开发工程,"经验不限,本科",,15-25K,"Python,微服务架构,Spring,Oracle,MySQL"
南京·建邺区·奥体,阿里巴巴集团,"互联网,已上市,10000人以上",Java开发工程师/Java架构师,"经验不限,本科",,25-50K,"Java,Spring,Dubbo,分布式技术,Redis,后端开发,大数据"
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",Java开发工程师(研发OD招聘),"经验不限,本科",,15-30K·15薪,Java
南京·建邺区·江东,小米,"互联网,已上市,10000人以上",高级Java开发工程师（研发平台）,"3-5年,本科",,20-40K·16薪,"不接受居家办公,Java,Spring,MyBatis,Nginx,MySQL,Redis,Spark,架构设计经验,分布式经验,微服务经验"
南京·雨花台区·铁心桥,众能联合,"互联网,D轮及以上,1000-9999人",Java高级开发工程师（业财研发工程师）,"5-10年,本科",,26-40K·15薪,"业财,财务"
南京,叮东网络科技,"移动互联网,未融资,20-99人",Java 开发工程师,"1-3年,本科",,5-8K,"SQL,多线程,Spring,SpringMVC,SpringBoot,Oracle"
南京·栖霞区·亚东,muspard,"智能硬件,0-20人",Java 开发工程师,"5-10年,本科",,12-18K,"Java,Javascript,JS"
南京·鼓楼区·华侨路,德风科技,"计算机软件,B轮,500-999人",JAVA 开发工程师,"3-5年,本科",,11-20K,"MVC开发,服务器配置,搜索引擎技术,Java"
南京·江宁区·九龙湖,粒聚科技,"计算机软件,A轮,20-99人",JAVA 开发工程师,"3-5年,本科",,15-20K,"微服务架构,SpringBoot,MySQL,后端开发,物联网,中级软件工程师,SaaS"
南京·鼓楼区·山西路,三合协鼎,"企业服务,不需要融资,0-20人",Java 开发工程师,"3-5年,本科",,10-15K,"不接受居家办公,Java,Spring,MySQL,Redis,团队管理经验,架构设计经验,大数据经验"
南京·雨花台区·铁心桥,信息科技,"计算机软件,0-20人",Java 开发工程师,"5-10年,本科",,15-30K,架构师
南京·雨花台区·南京南站,丹卓科技,"企业服务,0-20人",Java 开发工程师,"3-5年,大专",,8-13K,"HTML,CSS"
南京·秦淮区·光华路,华设,"建筑设计,已上市,1000-9999人",Java 中级开发工程师,"1-3年,本科",,10-15K,"后端工程师,Java,计算机/软件工程相关经验,Java开发经验,统招本科"
南京·建邺区·奥体,麟珅科技,"计算机软件,未融资,0-20人",Java 资深开发工程师,"3-5年,本科",,15-20K·15薪,"后端工程师,Java,Spring,Java开发经验"
南京·江宁区·九龙湖,音飞集团,"机械设备/机电/重工,已上市,500-999人",JAVA 高级开发工程师,"1-3年,本科",,8-13K·14薪,"Java,ERP,MES,Flutter"
南京·鼓楼区·幕府山,图治科技,"互联网,A轮,20-99人",Java Web开发工程师,"5-10年,本科",,15-25K·13薪,"Java,后端开发,Spring,Mybatis,Dubbo,Socket技术,MySQL,SaaS"
南京·六合区·大厂,基蛋生物,"医疗健康,不需要融资,1000-9999人",java web开发工程师,"经验不限,本科",,8-13K,"Java,Spring,Spark,分布式技术,服务器配置,MySQL,全栈开发,GIT"
南京·江宁区·东山,镇江九桌信息技术,"计算机软件,未融资,20-99人",Java SpringBoot 开发工程师,"5-10年,大专",,10-15K,"Java,Spring,SpringCloud,Hibernate,MySQL,Redis"
南京·雨花台区·安德门,中电金信,"计算机软件,B轮,10000人以上",Java 后端开发工程师,"在校/应届,本科",,6-7K,"Java,Spring,MySQL"
南京·江宁区·百家湖,天恒供应链,"交通/运输,天使轮,20-99人",Java 后端开发工程师,"1-3年,本科",,12-24K,"C/C++,后端开发,Java"
南京·江宁区·秣陵,清湛人智院,"计算机软件,不需要融资,100-499人",Java web后端开发工程师,"1-3年,本科",,11-16K,"数据库,后端开发,Java"
南京·雨花台区·安德门,华为,"计算机软件,不需要融资,10000人以上",JAVA 高级软件开发工程师,"3-5年,本科",,20-40K,"Hadoop,Java,数据库"
南京·玄武区·徐庄软件园,苏宁易购,"电子商务,已上市,10000人以上",Java web开发工程师,"3-5年,本科",,15-30K·14薪,"软件工程师,Spring,后端开发,Java,HBase,Redis,搜索引擎技术,分布式技术"
南京·建邺区·南苑,伟创达,"智能硬件,不需要融资,20-99人",JAVA 后端开发工程师,"1-3年,大专",,5-10K,"Java,jquery,MYSQL"
南京·江宁区·开发区,国网电科院,"电力/热力/燃气/水利,已上市,10000人以上",Java B/S系统开发工程师,"3-5年,硕士",,15-16K,"Java开发经验,不接受居家办公,后端工程师,Spring"
南京·鼓楼区·南大,我辈扬江苏云计算,"互联网,0-20人",中级/高级 Java 开发工程师,"1-3年,本科",,7-12K,"后端工程师,Java,Spring,计算机/软件工程相关经验,Java开发经验"
南京·建邺区·奥体,澎临,"计算机软件,未融资,0-20人",Java WEB开发工程师（2人）,"1-3年,本科",,8-12K,"HTML,CSS,WEB开发"
南京·浦口区·泰山,南京云昇,"计算机软件,已上市,500-999人",JAVA开发工程师,"5-10年,本科",,15-20K,Java
南京·鼓楼区·中央门,欧根科技,"计算机软件,20-99人",Java开发工程师,"3-5年,本科",,8-11K,"分布式技术,多线程,Spring,Dubbo,SpringCloud,MySQL,Oracle,SQL"
南京·江宁区·九龙湖,科远智慧,"仪器仪表/工业自动化,已上市,1000-9999人",Java开发工程师,"5-10年,本科",,13-26K·15薪,"全栈工程师,Java,计算机/软件工程相关经验,MES,ERP,EAM"
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",德科OD 南京 JAVA开发工程,"经验不限,本科",1.熟练掌握开发知识技能，JAVA/Python等编程语言熟练掌握一种或一种以上；,15-25K,"Python,微服务架构,Spring,Oracle,MySQL"
南京·六合区·大厂,基蛋生物,"医疗健康,不需要融资,1000-9999人",java web开发工程师,"经验不限,本科",工作职责： ,8-13K,"Java,Spring,Spark,分布式技术,服务器配置,MySQL,全栈开发,GIT"
南京·鼓楼区·幕府山,图治科技,"互联网,A轮,20-99人",Java Web开发工程师,"5-10年,本科",1、计算机相关专业本科及以上学历，5年以上Java Web开发经验;,15-25K·13薪,"Java,后端开发,Spring,Mybatis,Dubbo,Socket技术,MySQL,SaaS"
南京·江宁区·九龙湖,音飞集团,"机械设备/机电/重工,已上市,500-999人",JAVA 高级开发工程师,"1-3年,本科",岗位职责: ,8-13K·14薪,"Java,ERP,MES,Flutter"
南京·建邺区·奥体,麟珅科技,"计算机软件,未融资,0-20人",Java 资深开发工程师,"3-5年,本科",职位要求：,15-20K·15薪,"后端工程师,Java,Spring,Java开发经验"
南京·秦淮区·光华路,华设,"建筑设计,已上市,1000-9999人",Java 中级开发工程师,"1-3年,本科",职责描述,10-15K,"后端工程师,Java,计算机/软件工程相关经验,Java开发经验,统招本科"
南京·雨花台区·南京南站,丹卓科技,"企业服务,0-20人",Java 开发工程师,"3-5年,大专",岗位职责：,8-13K,"HTML,CSS"
南京·雨花台区·铁心桥,信息科技,"计算机软件,0-20人",Java 开发工程师,"5-10年,本科",工作职责：,15-30K,架构师
南京·江宁区·九龙湖,科远智慧,"仪器仪表/工业自动化,已上市,1000-9999人",Java开发工程师,"5-10年,本科",1、管控软件产品需求分析、设计、开发，按时保质完成软件开发项目；,13-26K·15薪,"全栈工程师,Java,计算机/软件工程相关经验,MES,ERP,EAM"
南京·鼓楼区·中央门,欧根科技,"计算机软件,20-99人",Java开发工程师,"3-5年,本科",岗位职责:,8-11K,"分布式技术,多线程,Spring,Dubbo,SpringCloud,MySQL,Oracle,SQL"
南京·浦口区·泰山,南京云昇,"计算机软件,已上市,500-999人",JAVA开发工程师,"5-10年,本科",开发能力要求 ,15-20K,Java
南京·建邺区·奥体,澎临,"计算机软件,未融资,0-20人",Java WEB开发工程师（2人）,"1-3年,本科",1. 计算机及相关专业本科毕业，2年及以上Web开发经验；,8-12K,"HTML,CSS,WEB开发"
南京·鼓楼区·南大,我辈扬江苏云计算,"互联网,0-20人",中级/高级 Java 开发工程师,"1-3年,本科",岗位要求：,7-12K,"后端工程师,Java,Spring,计算机/软件工程相关经验,Java开发经验"
南京·江宁区·开发区,国网电科院,"电力/热力/燃气/水利,已上市,10000人以上",Java B/S系统开发工程师,"3-5年,硕士",岗位职责：,15-16K,"Java开发经验,不接受居家办公,后端工程师,Spring"
南京·建邺区·南苑,伟创达,"智能硬件,不需要融资,20-99人",JAVA 后端开发工程师,"1-3年,大专",岗位职责：,5-10K,"Java,jquery,MYSQL"
南京·玄武区·徐庄软件园,苏宁易购,"电子商务,已上市,10000人以上",Java web开发工程师,"3-5年,本科",负责苏宁易购搜索后台相关设计、开发工作,15-30K·14薪,"软件工程师,Spring,后端开发,Java,HBase,Redis,搜索引擎技术,分布式技术"
南京·雨花台区·安德门,华为,"计算机软件,不需要融资,10000人以上",JAVA 高级软件开发工程师,"3-5年,本科",JAVA 高级软件开发工程师,20-40K,"Hadoop,Java,数据库"
南京·江宁区·秣陵,清湛人智院,"计算机软件,不需要融资,100-499人",Java web后端开发工程师,"1-3年,本科","1.三年以上java工程师，熟悉springmvc,springboot,vue,elemen优先,对数据抓取，模拟登录等网站技术者优先。对云原生技术有经验为佳。熟悉k8s为佳。",11-16K,"数据库,后端开发,Java"
南京·江宁区·百家湖,天恒供应链,"交通/运输,天使轮,20-99人",Java 后端开发工程师,"1-3年,本科",工作职责：,12-24K,"C/C++,后端开发,Java"
南京·雨花台区·安德门,中电金信,"计算机软件,B轮,10000人以上",Java 后端开发工程师,"在校/应届,本科",1.参与产品需求分析和系统设计，理解业务需求并将其转化为可实现的技术方案。,6-7K,"Java,Spring,MySQL"
南京·江宁区·东山,镇江九桌信息技术,"计算机软件,未融资,20-99人",Java SpringBoot 开发工程师,"5-10年,大专",没有做过社交项目的不要投简历。,10-15K,"Java,Spring,SpringCloud,Hibernate,MySQL,Redis"
南京·鼓楼区·山西路,三合协鼎,"企业服务,不需要融资,0-20人",Java 开发工程师,"3-5年,本科",名称：Java 开发工程师,10-15K,"不接受居家办公,Java,Spring,MySQL,Redis,团队管理经验,架构设计经验,大数据经验"
南京·江宁区·九龙湖,粒聚科技,"计算机软件,A轮,20-99人",JAVA 开发工程师,"3-5年,本科",岗位职责：,15-20K,"微服务架构,SpringBoot,MySQL,后端开发,物联网,中级软件工程师,SaaS"
南京·鼓楼区·华侨路,德风科技,"计算机软件,B轮,500-999人",JAVA 开发工程师,"3-5年,本科",1、根据设计方案，进行技术分析实现代码设计；,11-20K,"MVC开发,服务器配置,搜索引擎技术,Java"
南京·栖霞区·亚东,muspard,"智能硬件,0-20人",Java 开发工程师,"5-10年,本科",岗位职责：,12-18K,"Java,Javascript,JS"
南京,叮东网络科技,"移动互联网,未融资,20-99人",Java 开发工程师,"1-3年,本科",职位信息,5-8K,"SQL,多线程,Spring,SpringMVC,SpringBoot,Oracle"
南京·雨花台区·铁心桥,众能联合,"互联网,D轮及以上,1000-9999人",Java高级开发工程师（业财研发工程师）,"5-10年,本科",岗位描述,26-40K·15薪,"业财,财务"
南京·建邺区·江东,小米,"互联网,已上市,10000人以上",高级Java开发工程师（研发平台）,"3-5年,本科",职位描述,20-40K·16薪,"不接受居家办公,Java,Spring,MyBatis,Nginx,MySQL,Redis,Spark,架构设计经验,分布式经验,微服务经验"
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",Java开发工程师(研发OD招聘),"经验不限,本科",OD高端合作研发人员，待遇及奖金与华为正式员工相同，劳动合同方为外企德科。对口部门为华为车BU，主要做华为智能座舱业务。,15-30K·15薪,Java
南京·建邺区·奥体,阿里巴巴集团,"互联网,已上市,10000人以上",Java开发工程师/Java架构师,"经验不限,本科",阿里集团客户体验事业群旨在建立更高的客户服务标准，让客户在阿里享受到最“爽”的服务，让“客户第一”成为阿里的百年口碑。客户体验产品技术部作为支撑全网服务的产品技术团队，希望通过我们的产品、数据、技术去提升阿里集团服务几亿客户的能力，提升全网客户体验。这里是最能听到“炮火”的地方，可以通过我们的努力，最直接的看到产品的改善。在这里可以接触第一手的大数据。这是一个以用户为中心的多角色无边界团队，一个有梦想的欢乐团队，一个能近距离感受用户温度的团队。无论你是何种角色，只要站在用户的角度思考问题，你的意见都有机会被采纳实施，去产品中落地。关于用户体验的经验和妙想会得到重视，可以站在集团层面，推动与解决难以落地的用户问题。,25-50K,"Java,Spring,Dubbo,分布式技术,Redis,后端开发,大数据"
address,company,company_info,job_name,job_time,need,salary,skill_tags
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",德科OD 南京 JAVA开发工程,"经验不限,本科",,15-25K,"Python,微服务架构,Spring,Oracle,MySQL"
南京·建邺区·奥体,阿里巴巴集团,"互联网,已上市,10000人以上",Java开发工程师/Java架构师,"经验不限,本科",,25-50K,"Java,Spring,Dubbo,分布式技术,Redis,后端开发,大数据"
南京·建邺区·江东,小米,"互联网,已上市,10000人以上",高级Java开发工程师（研发平台）,"3-5年,本科",,20-40K·16薪,"不接受居家办公,Java,Spring,MyBatis,Nginx,MySQL,Redis,Spark,架构设计经验,分布式经验,微服务经验"
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",Java开发工程师(研发OD招聘),"经验不限,本科",,15-30K·15薪,Java
南京·雨花台区·铁心桥,众能联合,"互联网,D轮及以上,1000-9999人",Java高级开发工程师（业财研发工程师）,"5-10年,本科",,26-40K·15薪,"业财,财务"
南京·雨花台区·铁心桥,信息科技,"计算机软件,0-20人",Java 开发工程师,"5-10年,本科",,15-30K,架构师
南京·鼓楼区·山西路,三合协鼎,"企业服务,不需要融资,0-20人",Java 开发工程师,"3-5年,本科",,10-15K,"不接受居家办公,Java,Spring,MySQL,Redis,团队管理经验,架构设计经验,大数据经验"
南京·江宁区·九龙湖,粒聚科技,"计算机软件,A轮,20-99人",JAVA 开发工程师,"3-5年,本科",,15-20K,"微服务架构,SpringBoot,MySQL,后端开发,物联网,中级软件工程师,SaaS"
南京,叮东网络科技,"移动互联网,未融资,20-99人",Java 开发工程师,"1-3年,本科",,5-8K,"SQL,多线程,Spring,SpringMVC,SpringBoot,Oracle"
南京·栖霞区·亚东,muspard,"智能硬件,0-20人",Java 开发工程师,"5-10年,本科",,12-18K,"Java,Javascript,JS"
南京·鼓楼区·华侨路,德风科技,"计算机软件,B轮,500-999人",JAVA 开发工程师,"3-5年,本科",,11-20K,"MVC开发,服务器配置,搜索引擎技术,Java"
南京·雨花台区·南京南站,丹卓科技,"企业服务,0-20人",Java 开发工程师,"3-5年,大专",,8-13K,"HTML,CSS"
南京·江宁区·九龙湖,音飞集团,"机械设备/机电/重工,已上市,500-999人",JAVA 高级开发工程师,"1-3年,本科",,8-13K·14薪,"Java,ERP,MES,Flutter"
南京·六合区·大厂,基蛋生物,"医疗健康,不需要融资,1000-9999人",java web开发工程师,"经验不限,本科",,8-13K,"Java,Spring,Spark,分布式技术,服务器配置,MySQL,全栈开发,GIT"
南京·秦淮区·光华路,华设,"建筑设计,已上市,1000-9999人",Java 高级开发工程师,"5-10年,本科",,18-30K,"后端工程师,Java,Spring,MyBatis,C#,建设管理系统,智慧工地系统"
南京·建邺区·奥体,麟珅科技,"计算机软件,未融资,0-20人",Java 资深开发工程师,"3-5年,本科",,15-20K·15薪,"后端工程师,Java,Spring,Java开发经验"
南京·雨花台区·安德门,中电金信,"计算机软件,B轮,10000人以上",Java 后端开发工程师,"在校/应届,本科",,6-7K,"Java,Spring,MySQL"
南京·江宁区·东山,镇江九桌信息技术,"计算机软件,未融资,20-99人",Java SpringBoot 开发工程师,"5-10年,大专",,10-15K,"Java,Spring,SpringCloud,Hibernate,MySQL,Redis"
南京·鼓楼区·幕府山,图治科技,"互联网,A轮,20-99人",Java Web开发工程师,"5-10年,本科",,15-25K·13薪,"Java,后端开发,Spring,Mybatis,Dubbo,Socket技术,MySQL,SaaS"
南京·玄武区·徐庄软件园,苏宁易购,"电子商务,已上市,10000人以上",Java web开发工程师,"3-5年,本科",,15-30K·14薪,"软件工程师,Spring,后端开发,Java,HBase,Redis,搜索引擎技术,分布式技术"
南京·雨花台区·安德门,华为,"计算机软件,不需要融资,10000人以上",JAVA 高级软件开发工程师,"3-5年,本科",,20-40K,"Hadoop,Java,数据库"
南京·江宁区·秣陵,清湛人智院,"计算机软件,不需要融资,100-499人",Java web后端开发工程师,"1-3年,本科",,11-16K,"数据库,后端开发,Java"
南京·建邺区·南苑,伟创达,"智能硬件,不需要融资,20-99人",JAVA 后端开发工程师,"1-3年,大专",,5-10K,"Java,jquery,MYSQL"
南京·江宁区·百家湖,天恒供应链,"交通/运输,天使轮,20-99人",Java 后端开发工程师,"1-3年,本科",,12-24K,"C/C++,后端开发,Java"
南京·江宁区·开发区,国网电科院,"电力/热力/燃气/水利,已上市,10000人以上",Java B/S系统开发工程师,"3-5年,硕士",,15-16K,"Java开发经验,不接受居家办公,后端工程师,Spring"
南京·鼓楼区·南大,我辈扬江苏云计算,"互联网,0-20人",中级/高级 Java 开发工程师,"1-3年,本科",,7-12K,"后端工程师,Java,Spring,计算机/软件工程相关经验,Java开发经验"
南京·建邺区·奥体,澎临,"计算机软件,未融资,0-20人",Java WEB开发工程师（2人）,"1-3年,本科",,8-12K,"HTML,CSS,WEB开发"
南京·建邺区·奥体,创致优,"计算机软件,未融资,20-99人",Java开发工程师,"1-3年,本科",,5-8K,"Spring,Java"
南京·浦口区·高新区,南京灏漫,"计算机软件,未融资,20-99人",JAVA开发工程师,"3-5年,大专",,12-20K·13薪,"MySQL,Redis,MyBatis,Java,Spring"
南京·江宁区·大学城,典易,"互联网,未融资,0-20人",Java开发工程师,"1-3年,本科",,7-9K,"分布式技术,Spring,SpringBoot,Redis,计算机软件,微信,小程序"
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",德科OD 南京 JAVA开发工程,"经验不限,本科",1.熟练掌握开发知识技能，JAVA/Python等编程语言熟练掌握一种或一种以上；,15-25K,"Python,微服务架构,Spring,Oracle,MySQL"
南京·建邺区·奥体,麟珅科技,"计算机软件,未融资,0-20人",Java 资深开发工程师,"3-5年,本科",职位要求：,15-20K·15薪,"后端工程师,Java,Spring,Java开发经验"
南京·秦淮区·光华路,华设,"建筑设计,已上市,1000-9999人",Java 高级开发工程师,"5-10年,本科",职责描述,18-30K,"后端工程师,Java,Spring,MyBatis,C#,建设管理系统,智慧工地系统"
南京·六合区·大厂,基蛋生物,"医疗健康,不需要融资,1000-9999人",java web开发工程师,"经验不限,本科",工作职责： ,8-13K,"Java,Spring,Spark,分布式技术,服务器配置,MySQL,全栈开发,GIT"
南京·江宁区·九龙湖,音飞集团,"机械设备/机电/重工,已上市,500-999人",JAVA 高级开发工程师,"1-3年,本科",岗位职责: ,8-13K·14薪,"Java,ERP,MES,Flutter"
南京·雨花台区·南京南站,丹卓科技,"企业服务,0-20人",Java 开发工程师,"3-5年,大专",岗位职责：,8-13K,"HTML,CSS"
南京·鼓楼区·华侨路,德风科技,"计算机软件,B轮,500-999人",JAVA 开发工程师,"3-5年,本科",1、根据设计方案，进行技术分析实现代码设计；,11-20K,"MVC开发,服务器配置,搜索引擎技术,Java"
南京·栖霞区·亚东,muspard,"智能硬件,0-20人",Java 开发工程师,"5-10年,本科",岗位职责：,12-18K,"Java,Javascript,JS"
南京·江宁区·大学城,典易,"互联网,未融资,0-20人",Java开发工程师,"1-3年,本科",岗位职责：,7-9K,"分布式技术,Spring,SpringBoot,Redis,计算机软件,微信,小程序"
南京·浦口区·高新区,南京灏漫,"计算机软件,未融资,20-99人",JAVA开发工程师,"3-5年,大专",1.专科及以上学历，多年开发工作经验;,12-20K·13薪,"MySQL,Redis,MyBatis,Java,Spring"
南京·建邺区·奥体,创致优,"计算机软件,未融资,20-99人",Java开发工程师,"1-3年,本科",熟悉springboot开发,5-8K,"Spring,Java"
南京·建邺区·奥体,澎临,"计算机软件,未融资,0-20人",Java WEB开发工程师（2人）,"1-3年,本科",1. 计算机及相关专业本科毕业，2年及以上Web开发经验；,8-12K,"HTML,CSS,WEB开发"
南京·鼓楼区·南大,我辈扬江苏云计算,"互联网,0-20人",中级/高级 Java 开发工程师,"1-3年,本科",岗位要求：,7-12K,"后端工程师,Java,Spring,计算机/软件工程相关经验,Java开发经验"
南京·江宁区·开发区,国网电科院,"电力/热力/燃气/水利,已上市,10000人以上",Java B/S系统开发工程师,"3-5年,硕士",岗位职责：,15-16K,"Java开发经验,不接受居家办公,后端工程师,Spring"
南京·江宁区·百家湖,天恒供应链,"交通/运输,天使轮,20-99人",Java 后端开发工程师,"1-3年,本科",工作职责：,12-24K,"C/C++,后端开发,Java"
南京·建邺区·南苑,伟创达,"智能硬件,不需要融资,20-99人",JAVA 后端开发工程师,"1-3年,大专",岗位职责：,5-10K,"Java,jquery,MYSQL"
南京·江宁区·秣陵,清湛人智院,"计算机软件,不需要融资,100-499人",Java web后端开发工程师,"1-3年,本科","1.三年以上java工程师，熟悉springmvc,springboot,vue,elemen优先,对数据抓取，模拟登录等网站技术者优先。对云原生技术有经验为佳。熟悉k8s为佳。",11-16K,"数据库,后端开发,Java"
南京·雨花台区·安德门,华为,"计算机软件,不需要融资,10000人以上",JAVA 高级软件开发工程师,"3-5年,本科",JAVA 高级软件开发工程师,20-40K,"Hadoop,Java,数据库"
