address,company,company_info,job_name,job_time,need,salary
南京·玄武区·徐庄软件园,苏宁易购,"电子商务,已上市,10000人以上",Java web开发工程师,"3-5年,本科",负责苏宁易购搜索后台相关设计、开发工作,15-30K·14薪,"软件工程师,Spring,后端开发,Java,HBase,Redis,搜索引擎技术,分布式技术"
南京·鼓楼区·幕府山,图治科技,"互联网,A轮,20-99人",Java Web开发工程师,"5-10年,本科",1、计算机相关专业本科及以上学历，5年以上Java Web开发经验;,15-25K·13薪,"Java,后端开发,Spring,Mybatis,Dubbo,Socket技术,MySQL,SaaS"
南京·江宁区·东山,镇江九桌信息技术,"计算机软件,未融资,20-99人",Java SpringBoot 开发工程师,"5-10年,大专",没有做过社交项目的不要投简历。,10-15K,"Java,Spring,SpringCloud,Hibernate,MySQL,Redis"
南京·雨花台区·安德门,中电金信,"计算机软件,B轮,10000人以上",Java 后端开发工程师,"在校/应届,本科",1.参与产品需求分析和系统设计，理解业务需求并将其转化为可实现的技术方案。,6-7K,"Java,Spring,MySQL"
南京,叮东网络科技,"移动互联网,未融资,20-99人",Java 开发工程师,"1-3年,本科",职位信息,5-8K,"SQL,多线程,Spring,SpringMVC,SpringBoot,Oracle"
南京·江宁区·九龙湖,粒聚科技,"计算机软件,A轮,20-99人",JAVA 开发工程师,"3-5年,本科",岗位职责：,15-20K,"微服务架构,SpringBoot,MySQL,后端开发,物联网,中级软件工程师,SaaS"
南京·鼓楼区·山西路,三合协鼎,"企业服务,不需要融资,0-20人",Java 开发工程师,"3-5年,本科",名称：Java 开发工程师,10-15K,"不接受居家办公,Java,Spring,MySQL,Redis,团队管理经验,架构设计经验,大数据经验"
南京·雨花台区·铁心桥,信息科技,"计算机软件,0-20人",Java 开发工程师,"5-10年,本科",工作职责：,15-30K,架构师
南京·雨花台区·铁心桥,众能联合,"互联网,D轮及以上,1000-9999人",Java高级开发工程师（业财研发工程师）,"5-10年,本科",岗位描述,26-40K·15薪,"业财,财务"
南京·建邺区·江东,小米,"互联网,已上市,10000人以上",高级Java开发工程师（研发平台）,"3-5年,本科",OD高端合作研发人员，待遇及奖金与华为正式员工相同，劳动合同方为外企德科。对口部门为华为车BU，主要做华为智能座舱业务。,20-40K·16薪,"不接受居家办公,Java,Spring,MyBatis,Nginx,MySQL,Redis,Spark,架构设计经验,分布式经验,微服务经验"
南京·建邺区·奥体,阿里巴巴集团,"互联网,已上市,10000人以上",Java开发工程师/Java架构师,"经验不限,本科",阿里集团客户体验事业群旨在建立更高的客户服务标准，让客户在阿里享受到最“爽”的服务，让“客户第一”成为阿里的百年口碑。客户体验产品技术部作为支撑全网服务的产品技术团队，希望通过我们的产品、数据、技术去提升阿里集团服务几亿客户的能力，提升全网客户体验。这里是最能听到“炮火”的地方，可以通过我们的努力，最直接的看到产品的改善。在这里可以接触第一手的大数据。这是一个以用户为中心的多角色无边界团队，一个有梦想的欢乐团队，一个能近距离感受用户温度的团队。无论你是何种角色，只要站在用户的角度思考问题，你的意见都有机会被采纳实施，去产品中落地。关于用户体验的经验和妙想会得到重视，可以站在集团层面，推动与解决难以落地的用户问题。,25-50K,"Java,Spring,Dubbo,分布式技术,Redis,后端开发,大数据"
address,company,company_info,job_name,job_time,need,salary,skill_tags
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",Java开发工程师(研发OD招聘),"经验不限,本科",,15-30K·15薪,Java
南京·雨花台区·铁心桥,信息科技,"计算机软件,0-20人",Java 开发工程师,"5-10年,本科",,15-30K,架构师
南京,叮东网络科技,"移动互联网,未融资,20-99人",Java 开发工程师,"1-3年,本科",,5-8K,"SQL,多线程,Spring,SpringMVC,SpringBoot,Oracle"
南京·栖霞区·亚东,muspard,"智能硬件,0-20人",Java 开发工程师,"5-10年,本科",,12-18K,"Java,Javascript,JS"
南京·鼓楼区·华侨路,德风科技,"计算机软件,B轮,500-999人",JAVA 开发工程师,"3-5年,本科",,11-20K,"MVC开发,服务器配置,搜索引擎技术,Java"
南京·秦淮区·光华路,华设,"建筑设计,已上市,1000-9999人",Java 高级开发工程师,"5-10年,本科",,18-30K,"后端工程师,Java,Spring,MyBatis,C#,建设管理系统,智慧工地系统"
南京·建邺区·奥体,麟珅科技,"计算机软件,未融资,0-20人",Java 资深开发工程师,"3-5年,本科",,15-20K·15薪,"后端工程师,Java,Spring,Java开发经验"
南京·江宁区·百家湖,天恒供应链,"交通/运输,天使轮,20-99人",Java 后端开发工程师,"1-3年,本科",,12-24K,"C/C++,后端开发,Java"
南京·江宁区·开发区,国网电科院,"电力/热力/燃气/水利,已上市,10000人以上",Java B/S系统开发工程师,"3-5年,硕士",,15-16K,"Java开发经验,不接受居家办公,后端工程师,Spring"
南京·建邺区·建邺万达,中科国力,"企业服务,A轮,100-499人",Java开发工程师,"3-5年,本科",,13-18K,微服务架构
南京·雨花台区·软件大道,华为,"计算机软件,不需要融资,10000人以上",Java开发工程师,"1-3年,本科",,12-24K,"java,微服务架构,SpringBoot,服务器端开发,软件工程师,容器技术,MySQL,WEB开发"
南京·浦口区·泰山,焦点方寸,"企业服务,未融资,0-20人",java开发工程师,"1-3年,本科",,6-10K,"Java,Hibernate,SpringCloud,MySQL,Redis,Spring"
南京·雨花台区·小行,华为,"计算机软件,不需要融资,10000人以上",Java开发工程师,"经验不限,本科",,20-40K·14薪,"Python,分布式技术,网络协议,数据结构,架构师,Linux,sre工程师,全栈工程师"
南京·江宁区·大学城,典易,"互联网,未融资,0-20人",Java开发工程师,"1-3年,本科",,7-9K,"分布式技术,Spring,SpringBoot,Redis,计算机软件,微信,小程序"
南京·雨花台区·安德门,华为云计算,"计算机服务,不需要融资,10000人以上",java开发工程师,"经验不限,本科",,12-24K·14薪,"Java,SpringCloud,Spring,MySQL,微服务经验"
南京·秦淮区·新街口,同企,"计算机软件,0-20人",Java开发工程师,"1-3年,本科",,8-13K·15薪,"Java,Spring,项目管理,后端开发,IT项目管理,计算机软件,管理系统,信息化"
南京,佰拓友创智能科技,"计算机服务,不需要融资,20-99人",Java开发工程师,"3-5年,本科",,10-15K,"Spring,MyBatis,SpringMVC,SpringCloud"
南京·建邺区·奥体,丰疆智能科技,"机械设备/机电/重工,不需要融资,500-999人",Java开发工程师,"3-5年,本科",,12-20K,"Java,分布式技术,MVC开发,服务器配置,搜索引擎技术,负载均衡技术,MySQL,后端开发"
南京·江宁区·开发区,南京培邦电力电子,"计算机软件,不需要融资,20-99人",JAVA开发工程师,"3-5年,本科",,10-15K·13薪,"Java,不接受居家办公,团队管理经验"
南京·雨花台区·安德门,华为技术有限公司,"计算机软件,不需要融资,10000人以上",JAVA开发工程师,"3-5年,本科",,25-40K·15薪,Java
南京·雨花台区·小行,荣耀终端,"计算机软件,10000人以上",java开发工程师,"3-5年,本科",,23-45K·13薪,"分布式技术,服务器配置,MVC开发,容器技术,Spring,Dubbo,Redis,Oracle"
南京·秦淮区·苜蓿园,诺丹,"工程施工,不需要融资,100-499人",Java开发工程师,"3-5年,本科",,15-20K,"Oracle,MySQL,Linux"
南京·玄武区·红山,拓群科技,"计算机软件,0-20人",Java开发工程师,"1-3年,本科",,8-12K,"SQL,Spring,SSH,Oracle,软件工程师,Maven,SVN,Eclipse"
南京·雨花台区·小行,南京小米,"互联网,已上市,10000人以上",Java开发工程师,"3-5年,本科",,20-35K·14薪,"Java,Linux"
南京·浦口区·泰山,南京云设,"通信/网络设备,未融资,20-99人",Java开发工程师,"经验不限,本科",,5-8K,"Java,Spring"
南京·建邺区·奥体,坤湛科技,"互联网,A轮,100-499人",Java开发工程师,"3-5年,本科",,20-40K·13薪,"Java,SQL,分布式技术,多线程,Spring,MySQL,微服务架构,GIT"
南京·雨花台区·铁心桥,SHEIN,"电子商务,D轮及以上,10000人以上",Java开发工程师,"经验不限,本科",,15-30K·14薪,"SQL,PHP,Python"
南京·六合区·大厂,阿里巴巴集团,"互联网,已上市,10000人以上",JAVA开发工程师,"5-10年,本科",,30-55K,Java
南京·雨花台区·小行,软通动力,"计算机软件,已上市,10000人以上",java开发工程师,"3-5年,本科",,13-16K,"后端工程师,Java,Spring,Redis,Java开发经验,分布式系统开发经验,中大型项目架构设计经验"
南京·建邺区·奥体,腾霜白,"计算机软件,20-99人",Java开发工程师,"3-5年,本科",,13-16K,"Java,SQL,分布式技术,服务器配置,搜索引擎技术,Spring,Dubbo,后端开发"
南京·雨花台区·南京南站,华为技术有限公司,"计算机软件,不需要融资,10000人以上",Java开发工程师(研发OD招聘),"经验不限,本科","OD高端合作研发人员，待遇及奖金与华为正式员工相同，劳动合同方为外企德科。对口部门为华为车BU，主要做华为智能座舱业务。,1.参与AI产品后台版本开发，承担关键模块的需求分析、设计、核心代码开发及维护工作；,2.保障版本开发质量和进度，保障用户体验；,3.版本符合公司安全隐私要求，遵从公司DevOps研发流程,4.要求全日制本科及以上学历",15-30K·15薪,Java
南京·建邺区·奥体,丰疆智能科技,"机械设备/机电/重工,不需要融资,500-999人",Java开发工程师,"3-5年,本科","1、负责项目的后端系统技术方案、代码开发、保证产品质量；,2、负责整理基础构件和业务构件，进行产品化改造及核心代码的编写，并具备解决高并发、高稳定性、业务模型复杂等带来的各种挑战及技术难关；,3、参与项目的核心代码开发,4、具有分布式开发经验优先,5、具有架构意识，善用总结开源框架特点，并熟悉框架技术实现优先,6、oa  crm开发经验优先,7、activiti开发经验优先",12-20K,"Java,分布式技术,MVC开发,服务器配置,搜索引擎技术,负载均衡技术,MySQL,后端开发"
南京,佰拓友创智能科技,"计算机服务,不需要融资,20-99人",Java开发工程师,"3-5年,本科","一.岗位职责:,1、负责现有系统开发、维护工作，研发自有框架及产品,2、参与公共组件的开发和新技术的调研应用,3、完成指定任务；,二、岗位要求:,1、3年以上Java开发经验，本科学历,2、精通spring MVC及相关主流数据库(oracle、MySql)；,3、熟悉Spring框架，熟悉spring boot、spring cloud微服务开发；,4、熟悉中间件Redis、MQ等；,5、熟悉JVM原理、多线程、IO操作；,6、有电网信息化系统经验优先。",10-15K,"Spring,MyBatis,SpringMVC,SpringCloud"
南京·秦淮区·新街口,同企,"计算机软件,0-20人",Java开发工程师,"1-3年,本科","1.熟练java开发，有一定开发经验,2熟悉spring boot mybatis ,3.有一定 项目管理，流程管理优先",8-13K·15薪,"Java,Spring,项目管理,后端开发,IT项目管理,计算机软件,管理系统,信息化"
南京·雨花台区·安德门,华为云计算,"计算机服务,不需要融资,10000人以上",java开发工程师,"经验不限,本科","岗位要求,1、熟悉Spring、Spring MVC、SpringBoot等java开发框架，具备良好的Java编程习惯,2、熟悉常用的数据结构及算法；熟悉数据库、多线程等,3、熟悉Git等代码库控制工具，具备基本的软件工程知识 ,4、学习能力强，工作积极主动,5、熟悉面向对象设计，有一定的系统架构设计能力,岗位职责,1.根据开发进度和任务分配，负责后台业务模块开发.编码等任务,2.项目需求分析，参与公司项目和系统的开发和设计，编写相关设计文档；,3.团队合作或独立完成领导量化的工作，按时保质完成项目迭代和整体交付,4.负责持续优化产品的质量、性能、用户体验，并解决开发中的日常技术问题,面试流程,1.机考（三道算法题）+两轮技术面+hr面试+主管综合面,2.地点：东莞、深圳、武汉、南京、杭州、上海、北京、西安、成都",12-24K·14薪,"Java,SpringCloud,Spring,MySQL,微服务经验"
南京·江宁区·大学城,典易,"互联网,未融资,0-20人",Java开发工程师,"1-3年,本科","岗位职责：,1、根据开发进度和任务分配，完成相应模块软件的开发任务；,2、参与项目、产品的应用功能设计和开发工作；,3、对所负责任务的程序进行单元测试，保证规范化的软件代码质量和单元测试文档；,4、能够主动思考开发工作过程中的解决方案,5、有微信生态产品（小程序、公众号、开放平台）开发经验者优先,任职要求：,1、本科或以上学历，计算机软件或相关专业；,2、从事Java开发工作至少2年以上，具备独立完成模块开发能力；拥有良好代码编写、单元测试等工作习惯；,3、熟练使用Spring、MyBatis、SpringBoot主流开发技术；,4、熟练使用MySQL、Redis、MQ（RabbitMQ、RocketMQ、Kafka其中一种）；,5、对技术有强烈的兴趣，喜欢钻研，具有良好的学习能力，沟通技能，团队合作能力。",7-9K,"分布式技术,Spring,SpringBoot,Redis,计算机软件,微信,小程序"
南京·雨花台区·小行,华为,"计算机软件,不需要融资,10000人以上",Java开发工程师,"经验不限,本科","岗位职责：,在这里，你将从事IT应用层软件、分布式云化软件、互联网软件等的设计开发，可以采用敏捷、Devops、开源等先进的软件设计开发模式，接触最前沿的产品和软件技术，成为大容量高并发技术的专家；你将参与华为产品的软件研发工作，包括但不限于：,（1）完成从客户需求到软件产品定义、架构设计、开发实现、再到上线运营维护等产品生命周期中的各个环节；,（2）创造性解决产品在实现过程中的技术难题，应用前沿技术提升产品的核心竞争力，如分布式系统、性能调优、可靠性、数据库等；,（3）有机会参与业界前沿技术研究和规划，参与开源社区运作，与全球专家一起工作、交流，构建华为在业界影响力。,岗位要求：,1、计算机、软件、通信等相关专业本科及以上学历；,2、热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/C/Python/JS/HTML/GO等编程语言中的一种或数种，有良好的编程习惯；,3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践；,4、对数据结构、算法有一定了解；,5、优选条件：,（1）熟悉TCP/IP协议及互联网常见应用和协议的原理；,（2）有IT应用软件、互联网软件、IOS/安卓等相关产品开发经验，不满足于课堂所学，在校期间积极参加校内外软件编程大赛或积极参于编程开源社区组织；,（3）熟悉JS/AS/AJAX/HTML5/CSS等前端开发技术。",20-40K·14薪,"Python,分布式技术,网络协议,数据结构,架构师,Linux,sre工程师,全栈工程师"
